500,1,1033,1005,407
500,2,1061,1012,427
500,3,1117,1056,434
500,4,1235,1103,583
500,5,1624,1291,778
500,6,3047,1959,900
500,7,2541,1731,900
500,8,3328,2178,951
500,9,4194,3313,953
500,10,3943,3174,978
500,11,3864,3704,981
500,12,4168,3919,1007
500,13,5457,4169,1159
500,14,4425,4274,1530
500,15,4786,4422,1938
500,16,4989,4793,2286
500,17,4925,4737,2498
500,18,5335,4955,2664
500,19,5560,5039,2661
500,20,6497,5790,2809
500,21,6231,5783,2861
500,22,6291,6127,3049
500,23,6716,6501,3363
500,24,6774,6614,3631
500,25,6979,6771,3972
500,26,6948,6768,4392
500,27,7126,6908,4717
500,28,7104,6896,5548
500,29,7153,6997,5914
500,30,7062,6958,5977
500,31,7369,7095,5984
500,32,7099,6930,5995
500,33,7171,7027,6040
500,34,7288,7032,5995
500,35,7320,7220,6026
500,36,7427,7207,6070
500,37,7529,7252,6085
500,38,7473,7254,6064
500,39,8049,7417,6044
500,40,7416,7230,6110
500,41,7724,7360,6221
500,42,7610,7480,6178
500,43,8097,7798,6274
500,44,8341,7821,6273
500,45,8331,8190,6387
500,46,8624,8281,6366
500,47,8122,8065,6379
500,48,8262,8204,6458
500,49,8549,8406,6458
500,50,8577,8360,6508
500,51,8468,8299,6622
500,52,8482,8368,6684
500,53,8974,8575,6766
500,54,8813,8548,6810
500,55,8500,8443,6753
500,56,8733,8578,6875
500,57,8598,8489,6938
500,58,8970,8715,6840
500,59,8574,8462,6895
500,60,8652,8566,6990
500,61,8709,8488,6899
500,62,8878,8765,7026
500,63,8655,8574,6912
500,64,8891,8770,6990
500,65,8870,8716,7057
500,66,8733,8642,7002
500,67,8885,8793,7052
500,68,8881,8762,6968
500,69,8759,8698,7038
500,70,9030,8766,7012
500,71,8990,8835,7134
500,72,9108,8875,7175
500,73,8902,8757,7167
500,74,8861,8756,7115
500,75,9038,8891,7217
500,76,9156,8869,7201
500,77,9125,8946,7331
500,78,9110,9023,7264
500,79,9059,8990,7320
500,80,9199,9000,7243
500,81,9442,9256,7400
500,82,9197,9079,7439
500,83,9253,9103,7494
500,84,9326,9173,7510
500,85,9217,9099,7530
500,86,9174,9145,7737
500,87,9465,9203,7750
500,88,9387,9273,7767
500,89,9485,9223,7855
500,90,9540,9275,7921
500,91,9244,9174,7961
500,92,9389,9266,7924
500,93,9364,9261,7965
500,94,9477,9362,8114
500,95,9360,9296,8101
500,96,9434,9329,8108
500,97,9509,9406,8108
