epoch:0; SSE:22144.4; MSE: 1.38402
epoch:1; SSE:22480.5; MSE: 1.40503
epoch:2; SSE:22461.5; MSE: 1.40384
epoch:3; SSE:22465.5; MSE: 1.40409
epoch:4; SSE:22480.5; MSE: 1.40503
epoch:5; SSE:22503.5; MSE: 1.40647
epoch:6; SSE:22462.5; MSE: 1.40391
epoch:7; SSE:nan; MSE: nan
epoch:8; SSE:nan; MSE: nan
epoch:9; SSE:nan; MSE: nan
