epoch:0; SSE:5999.71; MSE: 0.374982
epoch:1; SSE:3110.97; MSE: 0.194436
epoch:2; SSE:2512.91; MSE: 0.157057
epoch:3; SSE:2238.79; MSE: 0.139925
epoch:4; SSE:2069.53; MSE: 0.129346
epoch:5; SSE:1946.8; MSE: 0.121675
epoch:6; SSE:1849.67; MSE: 0.115605
epoch:7; SSE:1770.02; MSE: 0.110626
epoch:8; SSE:1704.21; MSE: 0.106513
epoch:9; SSE:1648.46; MSE: 0.103029
epoch:10; SSE:1600.19; MSE: 0.100012
epoch:11; SSE:1557.41; MSE: 0.0973384
epoch:12; SSE:1519.14; MSE: 0.0949463
epoch:13; SSE:1484.7; MSE: 0.092794
epoch:14; SSE:1453.61; MSE: 0.0908504
epoch:15; SSE:1425.4; MSE: 0.0890878
epoch:16; SSE:1399.65; MSE: 0.0874782
epoch:17; SSE:1375.82; MSE: 0.0859886
epoch:18; SSE:1353.43; MSE: 0.0845892
epoch:19; SSE:1332.31; MSE: 0.0832695
epoch:20; SSE:1312.64; MSE: 0.0820403
epoch:21; SSE:1294.42; MSE: 0.0809011
epoch:22; SSE:1277.38; MSE: 0.0798364
epoch:23; SSE:1261.22; MSE: 0.078826
epoch:24; SSE:1245.75; MSE: 0.0778597
epoch:25; SSE:1230.96; MSE: 0.0769351
epoch:26; SSE:1216.82; MSE: 0.0760513
epoch:27; SSE:1203.3; MSE: 0.0752061
epoch:28; SSE:1190.35; MSE: 0.0743968
epoch:29; SSE:1177.91; MSE: 0.0736196
epoch:30; SSE:1165.95; MSE: 0.0728718
epoch:31; SSE:1154.42; MSE: 0.0721514
epoch:32; SSE:1143.31; MSE: 0.0714567
epoch:33; SSE:1132.56; MSE: 0.0707853
epoch:34; SSE:1122.16; MSE: 0.0701347
epoch:35; SSE:1112.05; MSE: 0.0695032
epoch:36; SSE:1102.24; MSE: 0.0688899
epoch:37; SSE:1092.72; MSE: 0.0682951
epoch:38; SSE:1083.5; MSE: 0.067719
epoch:39; SSE:1074.59; MSE: 0.0671621
epoch:40; SSE:1065.99; MSE: 0.0666243
epoch:41; SSE:1057.69; MSE: 0.0661055
epoch:42; SSE:1049.68; MSE: 0.0656049
epoch:43; SSE:1041.94; MSE: 0.065121
epoch:44; SSE:1034.44; MSE: 0.0646524
epoch:45; SSE:1027.16; MSE: 0.0641975
epoch:46; SSE:1020.08; MSE: 0.063755
epoch:47; SSE:1013.16; MSE: 0.0633225
epoch:48; SSE:1006.34; MSE: 0.062896
epoch:49; SSE:999.546; MSE: 0.0624716
epoch:50; SSE:992.701; MSE: 0.0620438
epoch:51; SSE:985.601; MSE: 0.0616001
epoch:52; SSE:978.195; MSE: 0.0611372
epoch:53; SSE:970.781; MSE: 0.0606738
epoch:54; SSE:963.568; MSE: 0.060223
epoch:55; SSE:956.683; MSE: 0.0597927
epoch:56; SSE:950.128; MSE: 0.059383
epoch:57; SSE:943.838; MSE: 0.0589899
epoch:58; SSE:937.8; MSE: 0.0586125
epoch:59; SSE:931.952; MSE: 0.058247
epoch:60; SSE:926.196; MSE: 0.0578873
epoch:61; SSE:920.488; MSE: 0.0575305
epoch:62; SSE:914.828; MSE: 0.0571767
epoch:63; SSE:909.224; MSE: 0.0568265
epoch:64; SSE:903.672; MSE: 0.0564795
epoch:65; SSE:898.169; MSE: 0.0561355
epoch:66; SSE:892.743; MSE: 0.0557965
epoch:67; SSE:887.437; MSE: 0.0554648
epoch:68; SSE:882.271; MSE: 0.0551419
epoch:69; SSE:877.237; MSE: 0.0548273
epoch:70; SSE:872.321; MSE: 0.05452
epoch:71; SSE:867.518; MSE: 0.0542199
epoch:72; SSE:862.828; MSE: 0.0539268
epoch:73; SSE:858.24; MSE: 0.05364
epoch:74; SSE:853.622; MSE: 0.0533514
epoch:75; SSE:848.339; MSE: 0.0530212
epoch:76; SSE:842.69; MSE: 0.0526681
epoch:77; SSE:837.464; MSE: 0.0523415
epoch:78; SSE:832.796; MSE: 0.0520497
epoch:79; SSE:828.401; MSE: 0.0517751
epoch:80; SSE:824.234; MSE: 0.0515147
epoch:81; SSE:820.173; MSE: 0.0512608
epoch:82; SSE:816.136; MSE: 0.0510085
epoch:83; SSE:812.067; MSE: 0.0507542
epoch:84; SSE:807.982; MSE: 0.0504989
epoch:85; SSE:803.921; MSE: 0.0502451
epoch:86; SSE:799.927; MSE: 0.0499954
epoch:87; SSE:796.019; MSE: 0.0497512
epoch:88; SSE:792.189; MSE: 0.0495118
epoch:89; SSE:788.43; MSE: 0.0492769
epoch:90; SSE:784.734; MSE: 0.0490458
epoch:91; SSE:781.109; MSE: 0.0488193
epoch:92; SSE:777.573; MSE: 0.0485983
epoch:93; SSE:773.83; MSE: 0.0483644
epoch:94; SSE:769.726; MSE: 0.0481079
epoch:95; SSE:765.553; MSE: 0.047847
epoch:96; SSE:761.494; MSE: 0.0475934
epoch:97; SSE:757.556; MSE: 0.0473472
epoch:98; SSE:753.711; MSE: 0.0471069
epoch:99; SSE:749.955; MSE: 0.0468722
