1000,1,28,16,0
1000,2,79,42,0
1000,3,322,89,0
1000,4,337,132,4
1000,5,595,280,6
1000,6,1043,390,8
1000,7,2164,1156,8
1000,8,1473,986,9
1000,9,2058,1485,12
1000,10,1856,1523,15
1000,11,1909,1637,17
1000,12,3294,2025,19
1000,13,2614,2123,20
1000,14,3205,2336,22
1000,15,3254,2670,22
1000,16,3182,2917,26
1000,17,3885,3190,35
1000,18,3701,3255,50
1000,19,3634,3198,63
1000,20,5272,4171,92
1000,21,3802,3579,105
1000,22,4120,3499,131
1000,23,4854,4012,191
1000,24,6474,5055,251
1000,25,4676,4278,333
1000,26,6559,5343,371
1000,27,5365,5119,426
1000,28,6737,5310,458
1000,29,6732,5918,551
1000,30,6241,5731,644
1000,31,6368,5920,799
1000,32,6111,6049,961
1000,33,6924,6460,1101
1000,34,7026,6472,1223
1000,35,9402,7926,1648
1000,36,7564,7278,1993
1000,37,8934,8070,2243
1000,38,8357,7546,2558
1000,39,10170,9197,2876
1000,40,9619,8846,3104
1000,41,10680,9930,3284
1000,42,11276,10240,3661
1000,43,12109,11221,3850
1000,44,11387,10849,4096
1000,45,11745,11166,4380
1000,46,11255,10947,4728
1000,47,11392,11303,5434
1000,48,11451,11262,6415
1000,49,11624,11437,6799
1000,50,12562,11564,7032
1000,51,11483,11351,7406
1000,52,13236,11966,7324
1000,53,11420,11319,7303
1000,54,11521,11386,7517
1000,55,12194,11881,7680
1000,56,11613,11444,7532
1000,57,11490,11327,7717
1000,58,11508,11335,7600
1000,59,11802,11575,7728
1000,60,11910,11716,7830
1000,61,12245,11687,7579
1000,62,12995,12163,7765
1000,63,12418,11971,7891
1000,64,12467,12089,7863
1000,65,12979,12385,7958
1000,66,12337,12022,7871
1000,67,13487,12642,8172
1000,68,12384,12099,8301
1000,69,12470,12234,8372
1000,70,14316,13239,8437
1000,71,13753,12916,8854
1000,72,13116,12748,8815
1000,73,13564,12952,9109
1000,74,13934,12957,9219
1000,75,13271,12860,9064
1000,76,13604,12989,9056
1000,77,13490,12775,9367
1000,78,13238,12821,9191
1000,79,17069,13465,9354
1000,80,13303,12972,9434
1000,81,13127,12797,9332
1000,82,14966,13443,9349
1000,83,13356,12992,9474
1000,84,12997,12765,9283
1000,85,14250,13392,9584
1000,86,14299,13801,9496
1000,87,13099,12986,9571
1000,88,16039,14085,9728
1000,89,15813,14499,9803
1000,90,14904,14053,9613
1000,91,23302,15559,9773
1000,92,22483,15751,9668
1000,93,15763,14850,9855
1000,94,15673,14911,9916
1000,95,20360,16312,9887
1000,96,19909,17862,9794
1000,97,23612,17279,9758
1000,98,15751,14708,9975
1000,99,18773,15978,10005
1000,100,17715,15726,9974
