2000,1,68,45,0
2000,2,152,94,0
2000,3,557,267,0
2000,4,365,248,2
2000,5,1190,573,6
2000,6,1396,1000,8
2000,7,1951,1355,8
2000,8,1806,1292,10
2000,9,1528,1348,10
2000,10,2804,1748,12
2000,11,2304,2185,21
2000,12,3116,2660,46
2000,13,2561,2305,76
2000,14,4160,3218,109
2000,15,3775,2935,130
2000,16,3966,3754,167
2000,17,4209,4032,204
2000,18,4590,3938,253
2000,19,4046,3758,314
2000,20,5163,4369,402
2000,21,5359,4674,471
2000,22,5992,5171,519
2000,23,4841,4619,624
2000,24,5407,4946,760
2000,25,6238,5331,824
2000,26,6974,5665,949
2000,27,5761,5518,998
2000,28,6306,5835,1135
2000,29,7207,6356,1279
2000,30,8615,6722,1416
2000,31,7402,6542,1519
2000,32,7907,7102,1565
2000,33,8451,7463,1492
2000,34,8937,8353,1584
2000,35,7783,7371,1759
2000,36,8652,7885,1756
2000,37,8727,8384,1805
2000,38,9940,8425,1957
2000,39,10988,9176,2040
2000,40,9490,9178,2167
2000,41,10689,9711,2288
2000,42,10825,10082,2577
2000,43,9748,9344,2974
2000,44,9963,9407,3160
2000,45,10882,9840,3555
2000,46,10492,10092,3538
2000,47,11340,10132,3828
2000,48,12172,10617,3850
2000,49,10449,10048,3982
2000,50,11396,10437,3928
2000,51,11430,10877,4086
2000,52,10814,10531,3892
2000,53,11492,11068,4022
2000,54,12269,11493,3980
2000,55,11883,11373,4358
2000,56,11865,11341,4452
2000,57,11615,11225,4534
2000,58,12672,12089,4814
2000,59,13486,12059,4920
2000,60,12723,12244,5296
2000,61,12477,12198,5377
2000,62,13623,12850,5815
2000,63,14298,13307,6184
2000,64,16894,13650,6647
2000,65,14483,13145,6821
2000,66,15885,14635,7195
2000,67,15669,14060,7144
2000,68,14819,14399,7699
2000,69,15784,14611,7668
2000,70,17223,15619,7603
2000,71,18447,15928,7865
2000,72,16845,15165,7977
2000,73,15824,15137,7974
2000,74,17296,16035,8169
2000,75,17449,16125,8072
2000,76,17550,16214,8191
2000,77,18989,17676,8366
2000,78,18507,17054,8198
2000,79,19239,17698,8481
2000,80,20855,17880,8411
2000,81,17942,17053,8702
2000,82,20048,18498,8555
2000,83,20075,17901,8681
2000,84,17712,16611,8605
2000,85,19286,17428,8903
2000,86,16845,16645,8731
2000,87,18657,18130,8793
2000,88,19023,18209,9028
2000,89,18545,17775,8957
2000,90,19798,18688,9068
2000,91,19100,18172,9272
2000,92,20058,19179,9385
2000,93,21328,19658,9402
2000,94,18842,18353,9269
2000,95,20120,19137,9601
2000,96,21492,20226,9633
2000,97,23697,20139,9675
2000,98,24139,20430,9697
2000,99,22552,21003,9709
2000,100,25709,21132,9604
